train_step,log_step_index,expert_0,expert_1,expert_2,expert_3,expert_4,expert_5,expert_6,expert_7
0,0,0.4473684,0.05263158,0.0,0.0,0.0,0.0,0.00877193,0.49122807
100,1,0.74666667,0.0,0.013333334,0.053333335,0.053333335,0.053333335,0.013333334,0.06666667
200,2,0.4869565,0.07826087,0.026086956,0.069565214,0.060869563,0.04347826,0.060869563,0.17391305
300,3,0.37086093,0.013245033,0.0066225166,0.06622516,0.03311258,0.01986755,0.1986755,0.29139072
400,4,0.68292683,0.024390243,0.024390243,0.085365854,0.048780486,0.036585364,0.07317073,0.024390243
500,5,0.65882355,0.023529412,0.011764706,0.03529412,0.09411765,0.023529412,0.11764706,0.03529412
600,6,0.68292683,0.0121951215,0.0121951215,0.06097561,0.085365854,0.048780486,0.048780486,0.048780486
700,7,0.72727275,0.0,0.038961038,0.038961038,0.064935066,0.077922076,0.025974026,0.025974026
800,8,0.68292683,0.024390243,0.0121951215,0.048780486,0.048780486,0.024390243,0.07317073,0.085365854
900,9,0.7368421,0.02631579,0.02631579,0.039473683,0.13157895,0.013157895,0.013157895,0.013157895
1000,10,0.72727275,0.012987013,0.038961038,0.077922076,0.064935066,0.025974026,0.012987013,0.038961038
1100,11,0.74666667,0.013333334,0.026666667,0.04,0.12,0.026666667,0.0,0.026666667
1200,12,0.74666667,0.013333334,0.026666667,0.013333334,0.10666667,0.04,0.013333334,0.04
1300,13,0.7368421,0.013157895,0.02631579,0.02631579,0.09210526,0.02631579,0.02631579,0.05263158
1400,14,0.72727275,0.038961038,0.025974026,0.038961038,0.064935066,0.051948052,0.051948052,0.0
1500,15,0.7368421,0.0,0.02631579,0.05263158,0.10526316,0.05263158,0.02631579,0.0
1600,16,0.74666667,0.0,0.04,0.053333335,0.093333334,0.04,0.013333334,0.013333334
1700,17,0.72727275,0.012987013,0.0,0.012987013,0.12987013,0.025974026,0.038961038,0.051948052
1800,18,0.7368421,0.0,0.039473683,0.013157895,0.10526316,0.05263158,0.013157895,0.039473683
