train_step,log_step_index,expert_0,expert_1,expert_2,expert_3,expert_4,expert_5,expert_6,expert_7
0,0,0.32489452,0.0,0.0,0.0,0.0,0.0,0.0,0.6751055
100,1,0.58181816,0.047272727,0.03272727,0.03272727,0.02909091,0.05818182,0.07272727,0.14545454
200,2,0.49844238,0.018691588,0.018691588,0.034267914,0.056074765,0.040498443,0.115264796,0.21806854
300,3,0.61538464,0.03846154,0.034615386,0.046153847,0.092307694,0.073076926,0.042307694,0.057692308
400,4,0.64257026,0.02008032,0.0562249,0.064257026,0.07630522,0.044176705,0.04819277,0.04819277
500,5,0.5797101,0.010869565,0.036231883,0.04347826,0.08695652,0.06884058,0.0942029,0.07971015
600,6,0.5882353,0.014705882,0.029411765,0.05882353,0.05882353,0.05882353,0.0882353,0.10294118
700,7,0.5298013,0.0397351,0.01986755,0.0397351,0.06622516,0.059602648,0.15231788,0.09271523
800,8,0.4878049,0.024390243,0.018292682,0.06097561,0.04573171,0.048780486,0.23170732,0.08231708
900,9,0.5280528,0.036303632,0.02970297,0.06270627,0.05610561,0.04620462,0.122112215,0.11881188
1000,10,0.6177606,0.03088803,0.019305019,0.07335907,0.046332046,0.054054055,0.08108108,0.077220075
1100,11,0.61538464,0.015384615,0.011538462,0.073076926,0.042307694,0.06538462,0.06923077,0.10769231
1200,12,0.5063291,0.034810126,0.015822785,0.044303797,0.0664557,0.050632913,0.16772152,0.11392405
1300,13,0.5882353,0.0,0.029411765,0.04411765,0.029411765,0.10294118,0.19117647,0.014705882
1400,14,0.53691274,0.030201342,0.020134227,0.060402684,0.053691275,0.060402684,0.15436241,0.08389262
1500,15,0.5947955,0.01858736,0.040892195,0.078066915,0.03717472,0.08921933,0.10037175,0.040892195
1600,16,0.57761735,0.0433213,0.025270758,0.06498195,0.04693141,0.06859206,0.12635379,0.04693141
1700,17,0.5536332,0.04152249,0.013840831,0.044982698,0.05882353,0.044982698,0.19031142,0.051903114
1800,18,0.6037736,0.00754717,0.02264151,0.06792453,0.056603774,0.05283019,0.09056604,0.09811321
