train_step,log_step_index,expert_0,expert_1,expert_2,expert_3,expert_4,expert_5,expert_6,expert_7
0,0,0.14245014,0.0,0.0,0.0056980057,0.45584047,0.26780626,0.12820514,0.0
100,1,0.29250458,0.058500916,0.016453382,0.010968922,0.29250458,0.29250458,0.016453382,0.020109689
200,2,0.057082452,0.044397462,0.021141648,0.01268499,0.33826637,0.27906978,0.20930232,0.03805497
300,3,0.029661017,0.074152544,0.010593221,0.016949153,0.33898306,0.26694915,0.22669491,0.03601695
400,4,0.017632242,0.10327456,0.012594459,0.010075566,0.40302268,0.005037783,0.40302268,0.04534005
500,5,0.01438849,0.09592326,0.023980815,0.016786572,0.38369304,0.035971224,0.38129497,0.04796163
600,6,0.039215688,0.078431375,0.019607844,0.019607844,0.39215687,0.009803922,0.39215687,0.04901961
700,7,0.0275,0.085,0.03,0.0125,0.4,0.025,0.4,0.02
800,8,0.04010025,0.075187966,0.02255639,0.012531328,0.4010025,0.012531328,0.4010025,0.03508772
900,9,0.035353534,0.103535354,0.025252525,0.005050505,0.4040404,0.0,0.4040404,0.022727273
1000,10,0.035989717,0.079691514,0.020565553,0.012853471,0.41131106,0.010282776,0.41131106,0.017994858
1100,11,0.020512821,0.08974359,0.020512821,0.012820513,0.41025642,0.0076923077,0.41025642,0.028205128
1200,12,0.025316456,0.08101266,0.025316456,0.020253165,0.4050633,0.015189873,0.4050633,0.02278481
1300,13,0.02970297,0.089108914,0.01980198,0.02970297,0.3960396,0.00990099,0.3960396,0.02970297
1400,14,0.040302265,0.08060453,0.027707808,0.007556675,0.40302268,0.017632242,0.40302268,0.020151133
1500,15,0.050125312,0.082706764,0.025062656,0.015037594,0.4010025,0.0050125313,0.4010025,0.020050125
1600,16,0.027568921,0.092731826,0.030075189,0.012531328,0.4010025,0.0025062656,0.4010025,0.032581452
1700,17,0.020151133,0.0906801,0.037783377,0.007556675,0.40302268,0.01511335,0.40302268,0.022670025
1800,18,0.028277636,0.08483291,0.03084833,0.012853471,0.41131106,0.002570694,0.41131106,0.017994858
