train_step,log_step_index,expert_0,expert_1,expert_2,expert_3,expert_4,expert_5,expert_6,expert_7
0,0,0.19238281,0.087890625,0.06640625,0.10058594,0.15039062,0.13378906,0.111328125,0.15722656
100,1,0.22422422,0.05005005,0.035035037,0.1001001,0.13513513,0.13213213,0.0990991,0.22422422
200,2,0.21939275,0.06170421,0.037218414,0.09010774,0.15083252,0.10969637,0.11557297,0.21547502
300,3,0.2488889,0.02,0.02,0.104444444,0.14,0.12777779,0.09,0.2488889
400,4,0.25027934,0.030167598,0.008938547,0.09385475,0.12849163,0.13184358,0.10614525,0.25027934
500,5,0.24972129,0.0245262,0.016722407,0.080267556,0.10702341,0.16722408,0.10479376,0.24972129
600,6,0.27184466,0.029126214,0.004854369,0.10194175,0.097087376,0.12135922,0.10194175,0.27184466
700,7,0.23804463,0.052072264,0.019128587,0.09564293,0.113708824,0.14665249,0.09670563,0.23804463
800,8,0.2288049,0.061287027,0.02042901,0.07150153,0.13687436,0.13789581,0.11440245,0.2288049
900,9,0.23906083,0.0416222,0.026680896,0.08004269,0.1248666,0.1248666,0.12379936,0.23906083
1000,10,0.24861266,0.04328524,0.023307437,0.07769145,0.11320755,0.13429523,0.11098779,0.24861266
1100,11,0.25955966,0.034762457,0.018539976,0.0764774,0.123986095,0.1170336,0.110081114,0.25955966
1200,12,0.23628692,0.04957806,0.033755273,0.07172996,0.10021097,0.14135021,0.1308017,0.23628692
1300,13,0.28140703,0.030150754,0.0,0.06532663,0.085427135,0.110552765,0.14572865,0.28140703
1400,14,0.23382045,0.03862213,0.012526096,0.10438413,0.123173274,0.14509395,0.1085595,0.23382045
1500,15,0.25776756,0.03797468,0.0115074795,0.07710011,0.101265825,0.16340621,0.093210585,0.25776756
1600,16,0.2586605,0.02886836,0.013856813,0.072748266,0.11547344,0.12933025,0.12240185,0.2586605
1700,17,0.2416397,0.04746494,0.025889968,0.08522114,0.12513484,0.12081985,0.11218986,0.2416397
1800,18,0.24321389,0.039087947,0.021715527,0.08034745,0.12052117,0.16938111,0.082519,0.24321389
