train_step,log_step_index,expert_0,expert_1,expert_2,expert_3,expert_4,expert_5,expert_6,expert_7
0,0,0.025,0.03125,0.05,0.034375,0.025,0.090625,0.04375,0.7
100,1,0.08982036,0.04191617,0.026946107,0.029940119,0.04491018,0.0748503,0.020958085,0.6706587
200,2,0.16042781,0.056149732,0.03208556,0.02406417,0.056149732,0.05882353,0.013368984,0.5989305
300,3,0.0066225166,0.05629139,0.04304636,0.03311258,0.03311258,0.08278146,0.0033112583,0.74172187
400,4,0.013201321,0.05610561,0.03960396,0.02310231,0.06270627,0.05940594,0.0066006603,0.7392739
500,5,0.018237082,0.051671732,0.054711245,0.030395137,0.06990881,0.08510638,0.009118541,0.68085104
600,6,0.0,0.086419754,0.024691358,0.0,0.09876543,0.061728396,0.037037037,0.69135803
700,7,0.0031347962,0.10031348,0.03448276,0.021943573,0.05956113,0.05956113,0.018808777,0.70219433
800,8,0.09577465,0.10704225,0.008450705,0.01690141,0.07042254,0.053521127,0.01690141,0.6309859
900,9,0.011560693,0.0867052,0.014450867,0.078034684,0.11849711,0.037572253,0.0057803467,0.6473988
1000,10,0.0062695923,0.09717868,0.018808777,0.015673982,0.09717868,0.043887146,0.018808777,0.70219433
1100,11,0.0,0.10130719,0.026143791,0.006535948,0.0751634,0.04248366,0.01633987,0.73202616
1200,12,0.027863776,0.061919503,0.0371517,0.027863776,0.05263158,0.086687304,0.012383901,0.69349843
1300,13,0.0121951215,0.085365854,0.0121951215,0.06097561,0.09756097,0.024390243,0.024390243,0.68292683
1400,14,0.012406948,0.06947891,0.027295286,0.22084367,0.049627792,0.05955335,0.004962779,0.55583125
1500,15,0.009345794,0.06853583,0.009345794,0.015576324,0.13084112,0.06542056,0.0031152647,0.6978193
1600,16,0.003144654,0.06918239,0.015723271,0.012578616,0.1163522,0.062893085,0.015723271,0.7044025
1700,17,0.0027855153,0.06963788,0.011142061,0.1281337,0.08635098,0.06406685,0.013927577,0.6239554
1800,18,0.002610966,0.07832898,0.020887729,0.18798956,0.067885116,0.044386424,0.01305483,0.5848564
