train_step,log_step_index,expert_0,expert_1,expert_2,expert_3,expert_4,expert_5,expert_6,expert_7
0,0,0.17740338,0.07433102,0.06342914,0.09415263,0.13379584,0.15361744,0.12685828,0.17641228
100,1,0.20294784,0.054421768,0.031746034,0.105442174,0.15419501,0.117913835,0.13038549,0.20294784
200,2,0.19351351,0.054054055,0.043243244,0.08648649,0.16216215,0.12972973,0.1372973,0.19351351
300,3,0.24026845,0.03624161,0.024161074,0.102013424,0.14228188,0.08859061,0.1261745,0.24026845
400,4,0.23740053,0.03846154,0.0198939,0.122015916,0.12068965,0.104774535,0.1193634,0.23740053
500,5,0.23337679,0.033898305,0.014341591,0.14080834,0.10821382,0.14080834,0.09517601,0.23337679
600,6,0.26666668,0.036363635,0.0,0.14545454,0.1030303,0.09090909,0.09090909,0.26666668
700,7,0.2146283,0.055155877,0.027577939,0.1235012,0.11630695,0.15467626,0.09352518,0.2146283
800,8,0.20645906,0.06343714,0.025374856,0.10611303,0.11880046,0.12572087,0.14763552,0.20645906
900,9,0.22831632,0.05867347,0.020408163,0.10969388,0.12755102,0.114795916,0.1122449,0.22831632
1000,10,0.22459222,0.047678795,0.023839397,0.1217064,0.099121705,0.13174404,0.12672523,0.22459222
1100,11,0.25498575,0.035612535,0.025641026,0.11823362,0.095441595,0.12535612,0.08974359,0.25498575
1200,12,0.22629583,0.05689001,0.02528445,0.11883692,0.117572695,0.12010114,0.108723134,0.22629583
1300,13,0.28387097,0.032258064,0.0,0.090322584,0.08387097,0.090322584,0.13548388,0.28387097
1400,14,0.21990173,0.049140047,0.01965602,0.15356265,0.116707616,0.13390663,0.08722359,0.21990173
1500,15,0.25462306,0.054054055,0.0056899004,0.13940255,0.079658605,0.10953058,0.10241821,0.25462306
1600,16,0.2539007,0.04680851,0.008510638,0.121985815,0.09503546,0.11631206,0.1035461,0.2539007
1700,17,0.22773537,0.06615776,0.021628499,0.123409666,0.111959286,0.108142495,0.113231555,0.22773537
1800,18,0.2257251,0.0592686,0.01891551,0.1374527,0.11601513,0.1223203,0.09457755,0.2257251
