train_step,log_step_index,expert_0,expert_1,expert_2,expert_3,expert_4,expert_5,expert_6,expert_7
0,0,0.56,0.03,0.04,0.02,0.3,0.0,0.04,0.01
100,1,0.7567568,0.054054055,0.013513514,0.013513514,0.0945946,0.0,0.04054054,0.027027028
200,2,0.4274809,0.015267176,0.022900764,0.045801528,0.4274809,0.0,0.053435113,0.007633588
300,3,0.31111112,0.011111111,0.0055555557,0.31111112,0.31111112,0.011111111,0.033333335,0.0055555557
400,4,0.20168068,0.025210084,0.025210084,0.47058824,0.23529412,0.0,0.033613447,0.008403362
500,5,0.055045873,0.036697246,0.0091743115,0.51376146,0.3027523,0.0,0.07339449,0.0091743115
600,6,0.03816794,0.030534351,0.0,0.4274809,0.4274809,0.015267176,0.053435113,0.007633588
700,7,0.048780486,0.06097561,0.0,0.68292683,0.07317073,0.048780486,0.07317073,0.0121951215
800,8,0.013333334,0.053333335,0.013333334,0.74666667,0.04,0.04,0.08,0.013333334
900,9,0.051948052,0.051948052,0.0,0.72727275,0.025974026,0.025974026,0.09090909,0.025974026
1000,10,0.03797468,0.050632913,0.025316456,0.70886075,0.07594936,0.025316456,0.050632913,0.025316456
1100,11,0.034883723,0.046511628,0.011627907,0.6511628,0.058139537,0.046511628,0.12790698,0.023255814
1200,12,0.04255319,0.04255319,0.0,0.59574467,0.021276595,0.031914894,0.24468085,0.021276595
1300,13,0.027777778,0.037037037,0.0,0.5185185,0.037037037,0.027777778,0.33333334,0.018518519
1400,14,0.033333335,0.044444446,0.0,0.62222224,0.033333335,0.033333335,0.21111111,0.022222223
1500,15,0.032258064,0.043010753,0.0,0.60215056,0.021505376,0.032258064,0.2580645,0.010752688
1600,16,0.048076924,0.03846154,0.0,0.53846157,0.01923077,0.009615385,0.33653846,0.009615385
1700,17,0.03883495,0.03883495,0.0,0.5436893,0.029126214,0.009708738,0.33009708,0.009708738
1800,18,0.037037037,0.037037037,0.0,0.5185185,0.027777778,0.037037037,0.33333334,0.009259259
