step,time_sec,train_neg_log_ppl,val_neg_log_ppl
1,3.782703399658203,-14.181963,
2,4.043301105499268,-14.378153,
3,4.319457054138184,-13.736793,
4,4.595431566238403,-12.757145,
5,4.871571779251099,-11.025522,
6,5.146638631820679,-9.009828,
7,5.423605442047119,-6.652916,
8,5.699804306030273,-3.9457312,
9,5.976367235183716,-1.6099391,
10,6.252391815185547,-1.187422,
11,6.529187917709351,-1.1828928,
12,6.806345462799072,-1.4039488,
13,7.084673166275024,-1.6729702,
14,7.362297296524048,-1.6974676,
15,7.638570785522461,-2.0946412,
16,7.916102170944214,-2.3116562,
17,8.192340612411499,-2.1006927,
18,8.469029426574707,-2.6047964,
19,8.744869947433472,-3.122481,
20,9.022175788879395,-3.0461593,
21,9.298356294631958,-3.2574852,
22,9.57547640800476,-3.4049416,
23,9.8533935546875,-3.1535122,
24,10.131051063537598,-3.355106,
25,10.451483011245728,-3.2216418,
26,11.493803262710571,-3.7268615,
27,11.767438650131226,-3.9600582,
28,12.04265809059143,-4.00967,
29,12.319907903671265,-4.4019413,
30,12.596247911453247,-4.37567,
31,12.871469736099243,-3.7261205,
32,13.147753953933716,-4.8339014,
33,13.42469310760498,-4.354564,
34,13.703022718429565,-4.3209686,
35,13.981876373291016,-4.937154,
36,14.257442235946655,-4.795283,
37,14.534739971160889,-4.922913,
38,14.810116529464722,-4.982968,
39,15.085893392562866,-4.4623785,
40,15.361626386642456,-5.010829,
41,15.637468099594116,-5.0027447,
42,15.914488077163696,-4.1346493,
43,16.189138889312744,-4.7222013,
44,16.46600890159607,-5.2340384,
45,16.743815898895264,-4.7185736,
46,17.022047758102417,-4.730515,
47,17.29879927635193,-4.7715073,
48,17.574151754379272,-4.279564,
49,17.850444316864014,-4.440645,
50,18.122020483016968,-4.1638756,
51,19.28572177886963,-4.692512,
52,19.559061527252197,-4.884409,
53,19.835653066635132,-4.8326855,
54,20.10937213897705,-5.181009,
55,20.38421654701233,-4.949586,
56,20.660765171051025,-4.085782,
57,20.936130046844482,-5.219554,
58,21.210554361343384,-4.5858884,
59,21.48509407043457,-4.424065,
60,21.76148557662964,-4.906087,
61,22.03888177871704,-4.6087923,
62,22.31428074836731,-4.641791,
63,22.590781927108765,-4.637863,
64,22.866484880447388,-4.132649,
65,23.145833253860474,-4.6432734,
66,23.426659107208252,-4.5050144,
67,23.705418825149536,-3.7047958,
68,23.98481774330139,-3.6577654,
69,24.26433777809143,-2.083673,
70,24.54382586479187,-2.9056025,
71,24.822214126586914,-1.8745475,
72,25.10274314880371,-1.6899683,
73,25.38219714164734,-1.3361694,
74,25.66244101524353,-0.9459657,
75,25.93804693222046,-1.1006572,
76,27.08659315109253,-1.0040761,
77,27.362229108810425,-0.84734696,
78,27.640218496322632,-0.848783,
79,27.919766426086426,-1.3079308,
80,28.200191736221313,-0.73676515,
81,28.480314016342163,-0.5810904,
82,28.760005235671997,-0.9202619,
83,29.039906978607178,-0.59891224,
84,29.31973886489868,-0.611634,
85,29.599090337753296,-0.95647216,
86,29.879403114318848,-0.7281605,
87,30.159696578979492,-0.8131633,
88,30.44106149673462,-0.5872968,
89,30.71980381011963,-0.56105727,
90,30.99874997138977,-0.97521496,
91,31.276216983795166,-0.7266035,
92,31.555614233016968,-0.5059032,
93,31.832015991210938,-0.96843004,
94,32.10779309272766,-0.9201145,
95,32.38512206077576,-0.6011512,
96,32.666329860687256,-0.6980989,
97,32.945666551589966,-0.8811705,
98,33.22486233711243,-0.62144935,
99,33.5046751499176,-0.7875508,
100,33.964168310165405,-1.1323675,
101,34.95546579360962,-0.6444016,
102,35.231173276901245,-1.8725266,
103,35.51242399215698,-0.7975898,
104,35.792433977127075,-1.2467728,
105,36.07237648963928,-0.8016839,
106,36.35312628746033,-0.56844366,
107,36.63257169723511,-0.8331022,
108,36.91212821006775,-0.8074291,
109,37.19294309616089,-0.82310426,
110,37.4724977016449,-1.171594,
111,37.752599000930786,-0.75923705,
112,38.032801151275635,-0.79084736,
113,38.313594579696655,-0.83976334,
114,38.59241843223572,-0.6884079,
115,38.8737518787384,-0.76711076,
116,39.15586519241333,-0.9135638,
117,39.43697190284729,-0.6203934,
118,39.717533111572266,-0.8231562,
119,39.998122692108154,-0.8226559,
120,40.276983976364136,-0.9696003,
121,40.55607724189758,-0.7248423,
122,40.83944606781006,-0.7202238,
123,41.121803522109985,-0.58326274,
124,41.40282988548279,-0.6366782,
125,41.68154525756836,-0.71535844,
126,42.66885757446289,-0.8700341,
127,42.94975781440735,-0.70820206,
128,43.23181414604187,-0.5297329,
129,43.51278734207153,-0.7151667,
130,43.79356670379639,-0.7157695,
131,44.073933124542236,-0.64206666,
132,44.35455274581909,-0.54485416,
133,44.636510372161865,-0.53033364,
134,44.91873049736023,-0.4824885,
135,45.20137143135071,-0.8424084,
136,45.4838228225708,-0.54907215,
137,45.764838457107544,-0.6643728,
138,46.04459738731384,-0.550798,
139,46.32561755180359,-0.59678686,
140,46.60348033905029,-0.5364654,
141,46.88089656829834,-0.58168495,
142,47.15945363044739,-0.48331267,
143,47.44198036193848,-0.72362065,
144,47.72277593612671,-0.83703756,
145,48.00358319282532,-0.48535776,
146,48.28393054008484,-0.54126126,
147,48.56562280654907,-0.6434518,
148,48.8465096950531,-0.52608323,
149,49.12903165817261,-0.38157117,
150,49.40690088272095,-0.588647,
151,50.417863607406616,-0.5033756,
152,50.69783878326416,-0.47424206,
153,50.98014974594116,-0.5932022,
154,51.26087832450867,-0.86026376,
155,51.54162836074829,-0.56688094,
156,51.82301163673401,-0.40126926,
157,52.10331654548645,-0.5184635,
158,52.384401082992554,-0.66763,
159,52.66623115539551,-0.37455827,
160,52.94805884361267,-0.49355933,
161,53.22843098640442,-0.2527706,
162,53.51026391983032,-0.5110662,
163,53.79325819015503,-0.248766,
164,54.07484292984009,-0.37632495,
165,54.355993032455444,-0.4073823,
166,54.636568546295166,-0.45643196,
167,54.91476798057556,-0.2588187,
168,55.193886280059814,-0.68532544,
169,55.47302556037903,-0.4796279,
170,55.7570583820343,-0.44041848,
171,56.039490938186646,-0.4153359,
172,56.32083773612976,-0.3370911,
173,56.60277962684631,-0.58373755,
174,56.883458614349365,-0.53970516,
175,57.163310050964355,-0.34922785,
176,58.11924481391907,-0.41837615,
177,58.399330377578735,-0.35772347,
178,58.68081259727478,-0.3118775,
179,58.96201705932617,-0.31142783,
180,59.245365381240845,-0.3324092,
181,59.52660083770752,-0.35770306,
182,59.80775856971741,-0.4932605,
183,60.08972930908203,-0.25108418,
184,60.37243914604187,-0.3176406,
185,60.65269494056702,-0.35569286,
