train_step,log_step_index,expert_0,expert_1,expert_2,expert_3,expert_4,expert_5,expert_6,expert_7
0,0,0.33264032,0.0,0.0,0.33264032,0.0,0.002079002,0.33264032,0.0
100,1,0.029850746,0.07462686,0.063432835,0.052238807,0.07089552,0.05597015,0.05597015,0.5970149
200,2,0.07581227,0.057761732,0.028880866,0.06137184,0.0866426,0.07581227,0.036101084,0.57761735
300,3,0.016064256,0.07630522,0.060240965,0.02008032,0.092369474,0.07630522,0.016064256,0.64257026
400,4,0.016877636,0.101265825,0.06329114,0.021097047,0.05485232,0.05907173,0.008438818,0.6751055
500,5,0.027777778,0.06349207,0.06349207,0.023809524,0.08730159,0.083333336,0.015873017,0.63492066
600,6,0.016129032,0.09677419,0.032258064,0.0,0.08064516,0.09677419,0.032258064,0.6451613
700,7,0.036,0.056,0.076,0.02,0.072,0.084,0.016,0.64
800,8,0.06037736,0.06792453,0.03018868,0.049056605,0.09811321,0.06792453,0.02264151,0.6037736
900,9,0.03137255,0.039215688,0.03529412,0.039215688,0.16078432,0.05490196,0.011764706,0.627451
1000,10,0.017316017,0.04761905,0.030303031,0.017316017,0.116883114,0.064935066,0.012987013,0.6926407
1100,11,0.029787235,0.04680851,0.06382979,0.012765957,0.06382979,0.068085104,0.034042552,0.68085104
1200,12,0.02,0.08,0.072,0.028,0.084,0.068,0.008,0.64
1300,13,0.016393442,0.04918033,0.032786883,0.0,0.14754099,0.06557377,0.032786883,0.6557377
1400,14,0.004132231,0.09917355,0.07438017,0.016528925,0.07438017,0.0661157,0.004132231,0.661157
1500,15,0.016393442,0.040983606,0.06967213,0.016393442,0.09836066,0.09016393,0.012295082,0.6557377
1600,16,0.016877636,0.042194095,0.042194095,0.008438818,0.14345992,0.06329114,0.008438818,0.6751055
1700,17,0.0042735045,0.06410257,0.072649576,0.012820513,0.094017096,0.05982906,0.008547009,0.6837607
1800,18,0.013100437,0.048034936,0.07860262,0.01746725,0.069869,0.05676856,0.01746725,0.69868994
