train_step,log_step_index,expert_0,expert_1,expert_2,expert_3,expert_4,expert_5,expert_6,expert_7
0,0,0.17039403,0.08626198,0.056443024,0.10330138,0.17039403,0.15228967,0.1629393,0.09797657
100,1,0.20356233,0.075063616,0.07124682,0.20356233,0.113231555,0.13231552,0.114503816,0.086513996
200,2,0.1944107,0.06925881,0.09599028,0.1944107,0.13001215,0.12515189,0.08869988,0.102065615
300,3,0.22346368,0.02932961,0.07960894,0.22346368,0.096368715,0.19692737,0.07681564,0.074022345
400,4,0.23633678,0.026587889,0.08419498,0.23633678,0.08271787,0.20531757,0.06794682,0.0605613
500,5,0.22889842,0.024320457,0.09298999,0.22889842,0.10300429,0.16165951,0.065808296,0.094420604
600,6,0.2366864,0.01775148,0.07692308,0.2366864,0.09467456,0.2366864,0.082840234,0.01775148
700,7,0.21390374,0.038770054,0.0855615,0.21390374,0.101604275,0.18983957,0.07620321,0.080213904
800,8,0.2141901,0.04819277,0.08165997,0.2141901,0.115127176,0.1793842,0.06961178,0.07764391
900,9,0.22824536,0.04136947,0.07703281,0.22824536,0.09557775,0.19543509,0.06847361,0.06562054
1000,10,0.22130014,0.02351314,0.10373444,0.22130014,0.08713693,0.21300139,0.062240664,0.06777317
1100,11,0.21978022,0.024725275,0.09065934,0.21978022,0.097527474,0.21703297,0.05631868,0.07417583
1200,12,0.21164021,0.027777778,0.0952381,0.21164021,0.08465608,0.21164021,0.06613757,0.09126984
1300,13,0.22857143,0.022857143,0.09142857,0.22857143,0.09714286,0.22285715,0.05142857,0.057142857
1400,14,0.22440393,0.032258064,0.08835904,0.22440393,0.085553996,0.22159888,0.053295933,0.07012623
1500,15,0.24539877,0.021472393,0.09355828,0.24539877,0.07208589,0.18711656,0.04754601,0.08742331
1600,16,0.24577573,0.029185869,0.09984639,0.24577573,0.06912442,0.1843318,0.056835636,0.06912442
1700,17,0.22346368,0.0349162,0.08240224,0.22346368,0.086592175,0.20949721,0.048882682,0.09078212
1800,18,0.21108179,0.027704485,0.08707124,0.21108179,0.10686016,0.18733509,0.07519789,0.093667544
