step,time_sec,train_neg_log_ppl,val_neg_log_ppl
1,3.882874011993408,-14.495363,
2,4.2206501960754395,-14.564667,
3,4.563270330429077,-14.125702,
4,4.901418209075928,-13.609517,
5,5.2408082485198975,-12.590143,
6,5.576757192611694,-11.13222,
7,5.917621612548828,-10.106352,
8,6.2546916007995605,-7.5241313,
9,6.5949671268463135,-10.607555,
10,6.9366443157196045,-11.710009,
11,7.278818368911743,-14.578195,
12,7.622833251953125,-16.051018,
13,8.092300415039062,-17.562998,
14,8.434323072433472,-18.538416,
15,8.7701096534729,-24.80748,
16,9.105490446090698,-28.082888,
17,9.435778141021729,-23.41601,
18,9.766606569290161,-22.598703,
19,10.094975471496582,-25.00558,
20,10.422691345214844,-24.860489,
21,10.74796724319458,-28.04085,
22,11.075444221496582,-21.80849,
23,11.403939485549927,-23.783329,
24,11.727809429168701,-23.89832,
25,12.055729866027832,-21.316717,
26,12.378535270690918,-27.274607,
27,12.704862833023071,-23.61429,
28,13.027935266494751,-22.556465,
29,13.351265907287598,-20.258617,
30,13.681867361068726,-13.569073,
31,14.012639045715332,-15.688458,
32,14.351863861083984,-8.886361,
33,14.706140756607056,-14.054829,
34,15.053172588348389,-11.846268,
35,15.397934913635254,-13.083405,
36,15.741865873336792,-10.167608,
37,16.089911699295044,-9.146498,
38,16.432864665985107,-10.568387,
39,16.779749155044556,-7.4460545,
40,17.128747940063477,-7.871798,
41,17.47918939590454,-7.2425003,
42,17.827003717422485,-6.1993732,
43,18.17533016204834,-10.099903,
44,18.5172917842865,-5.350304,
45,18.86126732826233,-4.8678813,
46,19.21025323867798,-9.2103405,
47,19.55677819252014,-5.8228426,
48,19.906405210494995,-6.6295185,
49,20.250560998916626,-5.9612494,
50,20.595662117004395,-6.525433,
51,20.942700386047363,-9.443129,
52,21.287278413772583,-6.545019,
53,21.62979817390442,-5.5646505,
54,21.97681951522827,-5.7942677,
55,22.325358152389526,-6.1543236,
56,22.67234468460083,-10.000032,
57,23.02661919593811,-7.6851034,
58,23.373891592025757,-5.374471,
59,23.72048306465149,-7.1109505,
60,24.067848443984985,-6.8807793,
61,24.41422438621521,-7.8127,
62,24.765595197677612,-5.410781,
63,25.11593008041382,-7.03198,
64,25.4662606716156,-9.40835,
65,25.815294981002808,-7.8474717,
66,26.163213968276978,-6.0847178,
67,26.505918502807617,-7.505111,
68,26.848952293395996,-6.5015364,
69,27.199460983276367,-10.777693,
70,27.546279907226562,-5.6328626,
71,27.891002416610718,-5.370756,
72,28.24048948287964,-6.6511497,
73,28.589372396469116,-7.879793,
74,28.929771423339844,-7.607527,
75,29.27394151687622,-6.8281803,
76,29.618937730789185,-6.7621374,
77,29.964393854141235,-5.644045,
78,30.310194730758667,-6.4305625,
79,30.65517830848694,-6.5365767,
80,31.001567602157593,-5.3349786,
81,31.348943948745728,-6.4684224,
82,31.68916344642639,-6.7086916,
83,32.0329430103302,-7.17734,
84,32.37844228744507,-5.479851,
85,32.722227334976196,-6.068078,
86,33.066325187683105,-10.811119,
87,33.409682273864746,-5.8344336,
88,33.75783705711365,-5.147794,
89,34.10219168663025,-6.235482,
90,34.45185971260071,-7.9517245,
91,34.7934684753418,-5.6857023,
92,35.13696599006653,-4.7943316,
93,35.4809947013855,-6.7197638,
94,35.829564571380615,-5.5376487,
95,36.170886278152466,-4.858633,
96,36.5106999874115,-10.350701,
97,36.85277986526489,-5.9748826,
98,37.19401717185974,-7.0926285,
99,37.5392005443573,-5.670971,
100,38.38972806930542,-6.4787817,
101,38.735389947891235,-4.669277,
102,39.08641242980957,-5.8600883,
103,39.432178020477295,-8.253223,
104,39.78177762031555,-5.418952,
105,40.12140774726868,-4.49393,
106,40.46012783050537,-6.1212587,
107,40.79814100265503,-5.483341,
108,41.137651443481445,-4.6958632,
109,41.48375463485718,-5.292036,
110,41.821101665496826,-7.2530136,
111,42.16325569152832,-5.243727,
112,42.512986183166504,-5.478117,
113,42.85229444503784,-4.035976,
114,43.19506025314331,-6.159007,
115,43.53195858001709,-6.245123,
116,43.87363314628601,-8.252606,
117,44.21116614341736,-6.279758,
118,44.55382680892944,-4.5960665,
119,44.89232087135315,-3.8154716,
120,45.234930992126465,-4.8110723,
121,45.57275938987732,-5.736105,
122,45.91151213645935,-3.9223523,
123,46.24940872192383,-5.453408,
124,46.59014272689819,-4.090748,
125,46.93017077445984,-4.0264893,
126,47.268710136413574,-6.311431,
127,47.61134910583496,-4.8531313,
128,47.94690537452698,-5.0712204,
129,48.29109454154968,-4.1496787,
130,48.6309859752655,-4.477632,
131,48.97292351722717,-3.437226,
132,49.315279483795166,-3.631814,
133,49.654406785964966,-4.345746,
134,49.99576020240784,-3.8568587,
135,50.3389413356781,-3.1162686,
136,50.67899966239929,-5.3205056,
137,51.01934289932251,-3.928381,
138,51.36188244819641,-3.3359952,
139,51.70504140853882,-2.5848029,
140,52.055490255355835,-5.698927,
141,52.4104266166687,-4.9741206,
142,52.75048875808716,-3.2796464,
143,53.09121036529541,-4.29988,
144,53.43286991119385,-6.6501904,
145,53.77439856529236,-4.833117,
146,54.11660671234131,-2.9398627,
147,54.456658363342285,-2.9747076,
148,54.793938636779785,-5.4810286,
149,55.13330149650574,-3.8881981,
150,55.47072720527649,-3.759437,
151,55.808913707733154,-4.7179704,
152,56.14728665351868,-4.0676966,
153,56.48582625389099,-5.314384,
154,56.820213317871094,-4.515311,
155,57.15783977508545,-5.0230055,
156,57.49379014968872,-4.5552325,
157,57.832995891571045,-3.3369238,
158,58.16751313209534,-3.7879455,
159,58.50847887992859,-5.076596,
160,58.84698414802551,-3.4691632,
161,59.18755841255188,-2.9760065,
162,59.52534747123718,-3.8210173,
163,59.86707329750061,-4.4131746,
164,60.203261375427246,-2.7559202,
165,60.546064376831055,-2.3110816,
166,60.8846652507782,-3.3375053,
167,61.22089624404907,-5.9280715,
168,61.5605947971344,-3.6709857,
169,61.894322633743286,-2.356849,
170,62.23373293876648,-2.7482314,
171,62.56985330581665,-5.6628327,
172,62.909977436065674,-5.4047556,
173,63.2489378452301,-3.4597516,
174,63.58546328544617,-3.5410817,
175,63.92358660697937,-3.97503,
176,64.25928950309753,-1.9226029,
177,64.59899377822876,-4.3203,
178,64.9330825805664,-1.7867582,
179,65.27272057533264,-2.0345552,
180,65.61166048049927,-4.4373074,
181,65.94845676422119,-3.6491747,
182,66.28912711143494,-2.7470617,
183,66.62601041793823,-2.3184752,
184,66.96161890029907,-5.402708,
185,67.29727077484131,-3.6999288,
186,67.63535356521606,-2.677147,
