step,time_sec,train_neg_log_ppl,val_neg_log_ppl
1,1.9786396026611328,-14.159628,
2,3.412165641784668,-14.378534,
3,4.89167857170105,-13.696991,
4,6.382876396179199,-12.717974,
5,7.8648645877838135,-11.034054,
6,9.358466148376465,-9.050988,
7,10.248658418655396,-6.5140595,
8,12.236203670501709,-4.0880756,
9,13.730612516403198,-1.6968343,
10,15.228527069091797,-1.0976226,
11,16.725038528442383,-1.2584991,
12,18.224031448364258,-1.4139488,
13,19.7238667011261,-1.7473352,
14,20.61439561843872,-1.7817192,
15,22.598159074783325,-2.0218012,
16,24.098019123077393,-2.3224907,
17,25.59980797767639,-2.4464052,
18,27.10475516319275,-2.8066125,
19,28.61168122291565,-2.8606708,
20,30.122697591781616,-3.2478566,
21,31.013331413269043,-2.997506,
22,33.01819825172424,-3.1691542,
23,34.53190040588379,-3.4408345,
24,36.04684543609619,-3.4499824,
25,37.560285329818726,-3.7894187,
26,39.07591986656189,-3.7648222,
27,40.60410284996033,-4.1754937,
28,41.49325132369995,-3.7671483,
29,43.46470022201538,-3.9491785,
30,44.982226848602295,-4.24592,
31,46.50429129600525,-4.2195945,
32,48.02822923660278,-4.6048055,
33,49.54964208602905,-4.54362,
34,51.07222604751587,-4.999198,
35,51.97569799423218,-4.4921303,
36,53.9880256652832,-4.6739283,
37,55.513357400894165,-4.99347,
38,57.03809666633606,-4.913879,
39,58.56586956977844,-5.275741,
40,60.09669804573059,-5.106547,
41,61.62436890602112,-5.483533,
42,62.52932143211365,-4.7911367,
43,64.53864526748657,-4.837037,
44,66.05676674842834,-5.0125804,
45,67.58719539642334,-4.787978,
46,69.1191999912262,-5.008224,
47,70.65264987945557,-4.7401743,
48,72.18484711647034,-5.0570173,
49,73.08830833435059,-4.4549384,
50,75.05793070793152,-4.5769997,
51,76.59099531173706,-4.823872,
52,78.1242105960846,-4.7053084,
53,79.66142749786377,-5.043746,
54,81.19966006278992,-4.8718367,
55,82.7372477054596,-5.240843,
56,83.6496946811676,-4.6188383,
57,85.65395879745483,-4.722577,
58,87.18830013275146,-4.9441757,
59,88.72700309753418,-4.7675,
60,90.26685166358948,-5.0264378,
61,91.80884861946106,-4.7865973,
62,93.3524124622345,-5.1204777,
63,94.28115701675415,-4.4951453,
64,96.26899409294128,-4.5772896,
65,97.81734895706177,-4.765443,
66,99.36370968818665,-4.6247478,
67,100.90787959098816,-4.9310966,
68,102.45368790626526,-4.6659536,
69,103.99829530715942,-5.0164404,
70,104.9104642868042,-4.1041603,
71,106.9356038570404,-3.770985,
72,108.47609972953796,-1.1004214,
73,110.02324438095093,-1.5928891,
74,111.57289171218872,-1.3012388,
75,113.12476515769958,-1.0424963,
76,114.67451095581055,-0.9518822,
77,115.59435272216797,-0.88196003,
78,117.60631942749023,-1.1414759,
79,119.15684151649475,-1.1115527,
80,120.71212196350098,-0.78518754,
81,122.26140284538269,-0.78791285,
82,123.80839443206787,-0.70698977,
83,125.36281061172485,-0.5977894,
84,126.2800407409668,-0.6597023,
85,128.2697150707245,-0.61120015,
86,129.82126808166504,-0.6467805,
87,131.3763358592987,-0.6093088,
88,132.92749118804932,-0.6317439,
89,134.48023533821106,-0.6615443,
90,136.03860712051392,-0.7022114,
91,136.96967101097107,-0.69848645,
92,138.99521017074585,-0.63147694,
93,140.55510783195496,-0.62114775,
94,142.1103115081787,-0.7007274,
95,143.66745400428772,-0.804827,
96,145.22694897651672,-0.8037426,
97,146.78742003440857,-0.858776,
98,147.70721173286438,-0.68837947,
99,149.70344710350037,-0.6166756,
100,151.9981083869934,-0.79052746,
101,153.55818223953247,-0.5740813,
102,155.11933040618896,-0.70158005,
103,156.679119348526,-0.60572827,
104,158.23583269119263,-0.5635855,
105,159.1636984348297,-0.6204349,
106,161.9995415210724,-0.5580845,
107,163.55356287956238,-0.6461169,
108,165.11166715621948,-0.6853229,
109,166.67005705833435,-0.70128304,
110,168.22567558288574,-0.6262473,
111,169.7847137451172,-0.54232526,
112,170.70611929893494,-0.6220957,
113,172.72443199157715,-0.50185525,
114,174.28289675712585,-0.5157634,
115,175.84174060821533,-0.4936033,
116,177.4111828804016,-0.55822706,
117,178.97174310684204,-0.6861865,
118,180.53147745132446,-0.48597077,
119,181.45190382003784,-0.49650803,
120,183.4624581336975,-0.4030505,
121,185.02359580993652,-0.6123584,
122,186.58754754066467,-0.5669538,
123,188.14608359336853,-0.52352715,
124,189.70824360847473,-0.46181583,
125,191.2753460407257,-0.43983725,
126,192.19703888893127,-0.3741737,
127,194.22700309753418,-0.46425828,
128,195.78201365470886,-0.42429805,
129,197.3432605266571,-0.5135832,
130,198.89993357658386,-0.49549708,
131,200.46311783790588,-0.44932026,
132,202.0313684940338,-0.432679,
133,202.94809436798096,-0.35329518,
134,204.95739698410034,-0.34904373,
135,206.52433967590332,-0.45508558,
136,208.09261536598206,-0.34125894,
137,209.66093349456787,-0.3868973,
138,211.23452615737915,-0.53559184,
139,212.8028438091278,-0.46559983,
140,213.74802374839783,-0.30405563,
141,215.76926684379578,-0.29640162,
142,217.32837748527527,-0.36236474,
143,218.9037959575653,-0.3411946,
144,220.45487451553345,-0.5368475,
145,222.02117228507996,-0.33055812,
146,223.58553171157837,-0.35112464,
147,224.51313972473145,-0.40281096,
148,226.528950214386,-0.35027927,
149,228.09578561782837,-0.3370918,
150,229.65743494033813,-0.35056728,
151,231.21789741516113,-0.2646042,
152,232.7841193675995,-0.3547179,
153,234.3535590171814,-0.28630957,
154,235.27687788009644,-0.20864141,
155,237.30491161346436,-0.26807332,
156,238.8727307319641,-0.31577498,
157,240.4370095729828,-0.2679116,
158,242.00114583969116,-0.5381061,
159,243.57023310661316,-0.27088255,
160,245.13487553596497,-0.31396347,
161,246.05160975456238,-0.19656436,
162,248.0703091621399,-0.31259167,
163,249.62573432922363,-0.2894684,
164,251.18062829971313,-0.4070875,
165,252.7335488796234,-0.31405628,
166,254.2958710193634,-0.4006942,
167,255.8531677722931,-0.2723611,
168,256.772358417511,-0.3738022,
169,258.78325366973877,-0.4139092,
170,260.3364133834839,-0.24245398,
171,261.89231157302856,-0.21648851,
172,263.4486210346222,-0.25025237,
173,265.00567603111267,-0.21731946,
174,266.5641896724701,-0.14336702,
175,267.4807891845703,-0.40641394,
176,269.4913308620453,-0.17059799,
177,271.0479152202606,-0.24533537,
178,272.60670495033264,-0.20836277,
179,274.16891956329346,-0.34110323,
180,275.7243115901947,-0.26792222,
181,277.28238582611084,-0.2668378,
182,278.22541546821594,-0.27013907,
183,280.29701566696167,-0.15763336,
184,281.86162996292114,-0.21299908,
185,283.4207327365875,-0.35951814,
186,284.9777138233185,-0.36970252,
187,286.5346748828888,-0.2529717,
188,288.0952379703522,-0.34650615,
189,289.01858854293823,-0.31414762,
190,291.08018684387207,-0.20338693,
191,292.63524532318115,-0.18330461,
192,294.19198393821716,-0.17101286,
193,295.75797843933105,-0.3218286,
194,297.31029772758484,-0.23573932,
195,298.8669238090515,-0.19638199,
196,299.7978358268738,-0.22204384,
197,301.84828877449036,-0.30070713,
198,303.4021530151367,-0.13449702,
199,304.9602572917938,-0.1319359,
200,306.93700313568115,-0.18737653,
201,308.4921655654907,-0.36666334,
202,310.0495147705078,-0.14268391,
203,311.008917093277,-0.34687698,
204,313.08988761901855,-0.1736477,
205,314.6446862220764,-0.20134456,
206,316.2017183303833,-0.21266559,
207,317.76124930381775,-0.21024707,
208,319.3181574344635,-0.34294963,
209,320.8787407875061,-0.25153974,
210,321.8005199432373,-0.070117146,
211,323.8329448699951,-0.13254371,
212,325.3936970233917,-0.34940004,
213,326.95232105255127,-0.21280828,
214,328.512757062912,-0.20311022,
215,330.07162737846375,-0.31014434,
216,331.6313679218292,-0.22314358,
217,332.5519256591797,-0.19063462,
218,334.5632712841034,-0.19143493,
219,336.1229145526886,-0.33777803,
220,337.67737221717834,-0.1546623,
221,339.2341592311859,-0.18251577,
222,340.795254945755,-0.2662434,
223,342.3554210662842,-0.31574923,
224,343.281387090683,-0.17435376,
225,345.30034947395325,-0.16526109,
226,346.8552055358887,-0.22085014,
227,348.4130003452301,-0.12564647,
228,349.96762895584106,-0.17366302,
229,351.52790355682373,-0.11170268,
230,353.0860686302185,-0.2475907,
231,354.00703859329224,-0.17151693,
232,356.02764678001404,-0.2019941,
233,357.5882806777954,-0.110585295,
234,359.1438195705414,-0.21393564,
235,360.7030279636383,-0.312949,
236,362.26118540763855,-0.26586038,
237,363.8197009563446,-0.21920002,
238,364.7467391490936,-0.21925382,
239,366.76516366004944,-0.16115263,
240,368.32353591918945,-0.28813857,
241,369.8801836967468,-0.22215089,
242,371.438360452652,-0.29650518,
243,372.99339604377747,-0.24415126,
244,374.54507875442505,-0.16207834,
245,375.4636027812958,-0.22446784,
246,377.48551201820374,-0.37112853,
247,379.04295587539673,-0.23002554,
248,380.6033766269684,-0.13641539,
249,382.1632113456726,-0.11180554,
250,383.72296929359436,-0.118688576,
251,385.2781774997711,-0.17127843,
252,386.1973249912262,-0.09749429,
253,388.1954207420349,-0.26362568,
254,389.7546627521515,-0.118436486,
255,391.3170850276947,-0.07236518,
256,392.8772737979889,-0.26685834,
257,394.43660044670105,-0.3147272,
258,396.00672912597656,-0.27369225,
259,396.9272394180298,-0.15055643,
260,398.9311261177063,-0.24182783,
261,400.4844853878021,-0.21337256,
262,402.03760623931885,-0.24344641,
263,403.5940546989441,-0.123416364,
264,405.15333676338196,-0.18247783,
265,406.7141134738922,-0.18008983,
266,407.6321122646332,-0.20135376,
267,409.672287940979,-0.1635738,
268,411.2284982204437,-0.18134312,
269,412.7865958213806,-0.17795195,
270,414.3439338207245,-0.15054506,
271,415.9036304950714,-0.1558442,
272,417.4626142978668,-0.16457435,
273,418.382785320282,-0.2976089,
274,420.41705322265625,-0.24152386,
275,421.9711456298828,-0.1464442,
276,423.52874541282654,-0.17057878,
277,425.08325815200806,-0.1363227,
278,426.64080572128296,-0.27896887,
279,428.1990807056427,-0.19017825,
280,429.1324634552002,-0.20584817,
281,431.13335490226746,-0.23606506,
282,432.6902334690094,-0.12474088,
283,434.2508661746979,-0.106417984,
284,435.80754113197327,-0.28677678,
285,437.36634945869446,-0.19127399,
286,438.92497062683105,-0.32274753,
287,439.84361600875854,-0.1854193,
288,441.84425354003906,-0.18311813,
289,443.404602766037,-0.19693354,
290,444.96235513687134,-0.0860003,
291,446.5236237049103,-0.10781882,
292,448.0826303958893,-0.10193478,
293,449.6408882141113,-0.22258832,
294,450.57454919815063,-0.031142836,
295,452.6437346935272,-0.14485176,
296,454.2040853500366,-0.06382127,
297,455.7603633403778,-0.18343359,
298,457.3150222301483,-0.31891787,
299,458.87363362312317,-0.126923,
300,460.81290197372437,-0.18492556,
301,461.73332023620605,-0.21191211,
302,463.7660279273987,-0.17619559,
303,465.32912135124207,-0.25047797,
304,466.89040899276733,-0.17866194,
305,468.4491345882416,-0.23930106,
306,470.012642621994,-0.16097915,
307,471.5756108760834,-0.12838656,
308,472.5013039112091,-0.17699948,
309,474.5353772640228,-0.076882415,
310,476.09168767929077,-0.15357183,
311,477.6503963470459,-0.06936064,
312,479.2104513645172,-0.17095554,
313,480.7724883556366,-0.13746051,
314,482.3328764438629,-0.17886189,
315,483.2539207935333,-0.12628046,
316,485.2806169986725,-0.2379939,
317,486.8405487537384,-0.1469756,
318,488.39874792099,-0.18231156,
319,489.95803022384644,-0.2769116,
320,491.51786279678345,-0.24971865,
321,493.07297229766846,-0.2035085,
322,493.9951550960541,-0.14135253,
323,496.02010560035706,-0.31076273,
324,497.57843375205994,-0.16792828,
325,499.1370601654053,-0.17670833,
326,500.6976568698883,-0.13857722,
327,502.25825333595276,-0.11715513,
328,503.8167688846588,-0.078405246,
329,504.7482109069824,-0.21395855,
330,506.7794508934021,-0.14151412,
331,508.3370113372803,-0.22244675,
332,509.89779257774353,-0.2345303,
333,511.452467918396,-0.13268048,
334,513.0113825798035,-0.28360394,
335,514.5695271492004,-0.31807116,
336,515.4876055717468,-0.072429635,
337,517.4978814125061,-0.13628882,
338,519.0529644489288,-0.15313166,
339,520.6074376106262,-0.17229314,
340,522.1680271625519,-0.15053114,
341,523.7320017814636,-0.15757114,
342,525.2932884693146,-0.118513,
343,526.2162828445435,-0.04373361,
344,528.2131931781769,-0.1886507,
345,529.7713809013367,-0.27834094,
346,531.3311676979065,-0.20830077,
347,532.8876605033875,-0.14971632,
348,534.4452929496765,-0.30586138,
349,536.0078525543213,-0.24625197,
350,536.9304349422455,-0.085153714,
351,538.9257800579071,-0.09902514,
352,540.4846360683441,-0.16034493,
353,542.0422914028168,-0.17082609,
354,543.601193189621,-0.15748595,
355,545.1575632095337,-0.25887996,
356,546.7104542255402,-0.40180352,
357,547.6284370422363,-0.16821328,
358,549.6376583576202,-0.24629083,
359,551.1921067237854,-0.17956197,
360,552.7452101707458,-0.23293938,
361,554.3015871047974,-0.16463603,
362,555.8593313694,-0.12138736,
363,557.4163701534271,-0.29742545,
364,558.3336760997772,-0.08704936,
365,560.3180775642395,-0.13775833,
