train_step,log_step_index,expert_0,expert_1,expert_2,expert_3
0,0,0.8977956,0.06212425,0.024048096,0.016032064
100,1,0.64553314,0.021613833,0.12824208,0.20461094
200,2,0.6637037,0.0044444446,0.12148148,0.21037038
300,3,0.4923077,0.014285714,0.081318684,0.41208792
400,4,0.49069002,0.008762322,0.15443593,0.3461117
500,5,0.56997454,0.027989822,0.100508906,0.30152673
600,6,0.8115942,0.036231883,0.10144927,0.050724637
700,7,0.65211064,0.033478893,0.14992721,0.16448326
800,8,0.765812,0.07863248,0.0974359,0.05811966
900,9,0.7332242,0.07364976,0.13420622,0.058919802
1000,10,0.83116883,0.011131725,0.098330244,0.059369203
1100,11,0.8280961,0.027726432,0.08872458,0.055452865
1200,12,0.7529412,0.06554622,0.11932773,0.062184874
1300,13,0.8484849,0.007575758,0.09848485,0.045454547
1400,14,0.71565497,0.022364218,0.15654951,0.10543131
1500,15,0.8436912,0.018832391,0.11299435,0.024482109
1600,16,0.79151946,0.021201413,0.11130742,0.07597173
1700,17,0.8043088,0.017953321,0.111310594,0.06642729
1800,18,0.80866426,0.010830325,0.11913358,0.06137184
