train_step,log_step_index,expert_0,expert_1,expert_2,expert_3
0,0,0.11721612,0.01831502,0.82051283,0.043956045
100,1,0.08440367,0.044036698,0.8220183,0.049541283
200,2,0.08851224,0.030131826,0.8436912,0.037664782
300,3,0.0625,0.045454547,0.8484849,0.043560605
400,4,0.04263566,0.0503876,0.86821705,0.03875969
500,5,0.0415879,0.058601134,0.8468809,0.052930057
600,6,0.053846154,0.06923077,0.86153847,0.015384615
700,7,0.057142857,0.04761905,0.85333335,0.041904762
800,8,0.049618322,0.06870229,0.8549618,0.026717557
900,9,0.05631068,0.027184466,0.8699029,0.04660194
1000,10,0.056640625,0.037109375,0.875,0.03125
1100,11,0.04660194,0.036893204,0.8699029,0.04660194
1200,12,0.041984733,0.053435113,0.8549618,0.049618322
1300,13,0.045801528,0.03816794,0.8549618,0.061068702
1400,14,0.05222437,0.032882012,0.8665377,0.0483559
1500,15,0.044487428,0.04255319,0.8665377,0.046421662
1600,16,0.0513834,0.03359684,0.8853755,0.02964427
1700,17,0.0390625,0.037109375,0.875,0.048828125
1800,18,0.046783626,0.03508772,0.87329435,0.04483431
