train_step,log_step_index,expert_0,expert_1,expert_2,expert_3
0,0,0.5221445,0.016317016,0.43822843,0.023310022
100,1,0.8280961,0.038817007,0.09057301,0.042513862
200,2,0.6427547,0.027259685,0.30416068,0.025824964
300,3,0.8648649,0.057915058,0.06563707,0.011583012
400,4,0.8715953,0.060311284,0.03696498,0.031128405
500,5,0.85333335,0.049523808,0.06476191,0.032380953
600,6,0.8549618,0.053435113,0.053435113,0.03816794
700,7,0.85823756,0.038314175,0.07279693,0.03065134
800,8,0.84528303,0.06037736,0.06981132,0.024528302
900,9,0.85988486,0.061420344,0.061420344,0.017274473
1000,10,0.85823756,0.04789272,0.07471264,0.019157087
1100,11,0.86821705,0.05620155,0.058139537,0.017441861
1200,12,0.84528303,0.035849057,0.09622642,0.02264151
1300,13,0.84210527,0.05263158,0.082706764,0.02255639
1400,14,0.85823756,0.042145595,0.08429119,0.01532567
1500,15,0.8484849,0.049242426,0.083333336,0.018939395
1600,16,0.8565965,0.057361376,0.06883365,0.017208412
1700,17,0.85823756,0.049808428,0.08045977,0.011494253
1800,18,0.86821705,0.048449613,0.06782946,0.015503876
