train_step,log_step_index,expert_0,expert_1,expert_2,expert_3
0,0,1.0,0.0,0.0,0.0
100,1,0.40291262,0.03883495,0.5436893,0.014563107
200,2,0.45714286,0.06938776,0.45714286,0.01632653
300,3,0.33777776,0.044444446,0.4977778,0.12
400,4,0.19642857,0.05952381,0.6666667,0.077380955
500,5,0.090277776,0.0625,0.7777778,0.06944445
600,6,0.06569343,0.06569343,0.81751823,0.05109489
700,7,0.02877698,0.086330935,0.8057554,0.07913669
800,8,0.21341464,0.048780486,0.68292683,0.05487805
900,9,0.04477612,0.08208955,0.8358209,0.03731343
1000,10,0.11564626,0.07482993,0.7619048,0.04761905
1100,11,0.12162162,0.074324325,0.7567568,0.0472973
1200,12,0.09271523,0.0794702,0.74172187,0.08609272
1300,13,0.0952381,0.0952381,0.7619048,0.04761905
1400,14,0.08163265,0.06802721,0.7619048,0.088435374
1500,15,0.020833334,0.11805555,0.7777778,0.083333336
1600,16,0.05479452,0.09589041,0.7671233,0.08219178
1700,17,0.020134227,0.087248325,0.7516779,0.1409396
1800,18,0.042857144,0.07857143,0.8,0.07857143
