layer,entropy_mean,kl_uniform_mean,gini_mean,skew_mean,active_frac_mean,temporal_churn_mean,entropy_std,kl_uniform_std,gini_std,skew_std,active_frac_std,temporal_churn_std
input_transformers_layers_0_ffn_gate,1.3566989894438357,0.029595371677054973,0.12470218088396362,1.9366485588462812,1.0,0.05834395397845306,0.019475917774590634,0.01947591777459065,0.039240845127406714,0.5121224249772581,0.0,0.0350517018531071
input_transformers_layers_10_ffn_gate,0.761688572518971,0.6246057886033604,0.5567531830053373,26030.508055253136,0.9868421052631579,0.09529931451980417,0.07653728202681073,0.07653728202706331,0.04560314318251681,110350.84211360668,0.05582421956735901,0.16946444829396012
input_transformers_layers_11_ffn_gate,0.7223626705877648,0.6639316905374492,0.5705383445124018,52652.1859414894,0.9605263157894737,0.1019424965076311,0.17709976957258086,0.17709976959021498,0.04805951181269837,223292.25698751846,0.1674726587020771,0.2196883901281368
input_transformers_layers_1_ffn_gate,1.3322031583150227,0.05409120280586797,0.12810505094412356,2.567558468395823,1.0,0.03133637559680288,0.02632736592921999,0.02632736592921995,0.026553995064827585,0.8323871972665491,0.0,0.02473933308811957
input_transformers_layers_2_ffn_gate,1.368672365802715,0.01762199531817572,0.08899584675703658,1.616263797443697,1.0,0.061498644715181676,0.012465024102980907,0.01246502410298093,0.02565405567189856,0.3123585512896268,0.0,0.03437001010761577
input_transformers_layers_3_ffn_gate,1.0623245700339599,0.3239697910869307,0.40672836840805743,20.949329308091514,1.0,0.11596779554781397,0.13883485615695093,0.1388348561569509,0.08361327168300992,11.559289890725042,0.0,0.11213791022491673
input_transformers_layers_4_ffn_gate,1.071225931173743,0.31506842995147105,0.3868126613235432,52638.59288339217,0.9605263157894737,0.19085093200266473,0.2630493417933938,0.26304934181099987,0.10115135283761469,223295.4607865722,0.1674726587020771,0.19996678459992132
input_transformers_layers_5_ffn_gate,0.7796637229759776,0.6066306381477952,0.5401866253263686,47455.11729537919,0.9736842105263158,0.05318600153289679,0.11974233943200162,0.11974233944301825,0.04209076994797613,201278.96179678218,0.11164843913471802,0.04593431846219147
input_transformers_layers_6_ffn_gate,1.0730309206197226,0.31326344050405003,0.3580297882485899,48654.734503886226,0.9736842105263158,0.1558678398418269,0.19898427446941275,0.19898427448106723,0.09615521918086108,206365.33477048605,0.11164843913471802,0.21943078961450838
input_transformers_layers_7_ffn_gate,1.0076779010242378,0.37861646009809424,0.40716876594075463,48133.47132192613,0.9736842105263158,0.05937954783629069,0.1707585496085072,0.1707585496143353,0.07495742364664236,204154.27398666696,0.11164843913471802,0.1462499780589998
input_transformers_layers_8_ffn_gate,0.7835980291809362,0.6026963319457188,0.5516973675447069,91371.49938340178,0.9473684210526315,0.09109191743895267,0.2076945302647566,0.20769453028153678,0.0651762638308367,269749.5867415609,0.1735645520825384,0.0931976645559914
input_transformers_layers_9_ffn_gate,0.6967465655008543,0.6895477956258006,0.577725229716243,95292.41034649088,0.9473684210526315,0.06113818155763863,0.17078504502906708,0.1707850450474045,0.045046413147794166,279452.14398232836,0.1735645520825384,0.0678143060386183
