train_step,log_step_index,expert_0,expert_1,expert_2,expert_3
0,0,0.2388664,0.2388664,0.19838056,0.32388663
100,1,0.26406926,0.22077923,0.16883117,0.34632036
200,2,0.29411766,0.21176471,0.18039216,0.3137255
300,3,0.2890625,0.18359375,0.2421875,0.28515625
400,4,0.29130435,0.20869565,0.1521739,0.3478261
500,5,0.32188842,0.2360515,0.098712444,0.34334764
600,6,0.30222222,0.20888889,0.13333334,0.35555556
700,7,0.31555554,0.20888889,0.12,0.35555556
800,8,0.2897959,0.23673469,0.14693877,0.3265306
900,9,0.30316743,0.18099548,0.15384616,0.36199096
1000,10,0.3206751,0.1392405,0.20253165,0.33755276
1100,11,0.32579187,0.16742082,0.14479639,0.36199096
1200,12,0.32300884,0.19026549,0.13274336,0.3539823
1300,13,0.32217574,0.16736402,0.17573221,0.33472803
1400,14,0.3652968,0.12328767,0.14611872,0.3652968
1500,15,0.28899083,0.21559633,0.12844037,0.36697248
1600,16,0.31506848,0.19634703,0.12328767,0.3652968
1700,17,0.3390558,0.20171674,0.115879826,0.34334764
1800,18,0.2824074,0.21296297,0.13425925,0.37037036
