train_step,log_step_index,expert_0,expert_1,expert_2,expert_3
0,0,0.3935547,0.04296875,0.296875,0.26660156
100,1,0.328125,0.14550781,0.2763672,0.25
200,2,0.32910156,0.15722656,0.23535156,0.2783203
300,3,0.3857422,0.15917969,0.15234375,0.30273438
400,4,0.3388672,0.17480469,0.15820312,0.328125
500,5,0.36132812,0.14550781,0.1875,0.30566406
600,6,0.33203125,0.15625,0.13671875,0.375
700,7,0.37597656,0.15625,0.20703125,0.2607422
800,8,0.38476562,0.12890625,0.17871094,0.3076172
900,9,0.32226562,0.14746094,0.18359375,0.3466797
1000,10,0.3671875,0.12695312,0.18066406,0.3251953
1100,11,0.3173828,0.15136719,0.171875,0.359375
1200,12,0.3544922,0.12207031,0.18847656,0.33496094
1300,13,0.32421875,0.125,0.15234375,0.3984375
1400,14,0.35058594,0.13769531,0.20019531,0.31152344
1500,15,0.32910156,0.125,0.15527344,0.390625
1600,16,0.33496094,0.1171875,0.18359375,0.3642578
1700,17,0.35742188,0.13085938,0.17285156,0.3388672
1800,18,0.3330078,0.13964844,0.18554688,0.34179688
