train_step,log_step_index,expert_0,expert_1,expert_2,expert_3
0,0,0.0,1.0,0.0,0.0
100,1,0.025110783,0.661743,0.08419498,0.22895126
200,2,0.054307114,0.8389513,0.07116105,0.035580523
300,3,0.06831119,0.85009485,0.07020873,0.0113852
400,4,0.06883365,0.8565965,0.06500956,0.009560229
500,5,0.05263158,0.84210527,0.08646616,0.018796992
600,6,0.09022556,0.84210527,0.060150377,0.007518797
700,7,0.04761905,0.85333335,0.08,0.01904762
800,8,0.053030305,0.8484849,0.071969695,0.026515152
900,9,0.05513308,0.85171103,0.08174905,0.0114068445
1000,10,0.058935363,0.85171103,0.07794677,0.0114068445
1100,11,0.056925997,0.85009485,0.08159393,0.0113852
1200,12,0.063197024,0.8327138,0.0873606,0.016728625
1300,13,0.045801528,0.8549618,0.099236645,0.0
1400,14,0.05313093,0.85009485,0.08159393,0.0151802655
1500,15,0.0626186,0.85009485,0.06831119,0.018975332
1600,16,0.04389313,0.8549618,0.08015267,0.020992367
1700,17,0.068571426,0.85333335,0.068571426,0.00952381
1800,18,0.053949904,0.86319846,0.07321773,0.009633912
