train_step,log_step_index,expert_0,expert_1,expert_2,expert_3
0,0,0.2861328,0.20019531,0.20898438,0.3046875
100,1,0.23730469,0.19335938,0.20019531,0.36914062
200,2,0.22753906,0.22265625,0.16308594,0.38671875
300,3,0.19392753,0.21743388,0.14985308,0.4387855
400,4,0.19411765,0.21078432,0.15588236,0.4392157
500,5,0.24023438,0.2265625,0.12792969,0.40527344
600,6,0.17699115,0.22123894,0.10619469,0.49557522
700,7,0.22558594,0.22753906,0.16699219,0.3798828
800,8,0.25195312,0.21484375,0.14746094,0.3857422
900,9,0.23925781,0.21191406,0.15820312,0.390625
1000,10,0.20214844,0.2265625,0.140625,0.43066406
1100,11,0.1983556,0.21891059,0.12230216,0.46043167
1200,12,0.24414062,0.1953125,0.13671875,0.42382812
1300,13,0.16086957,0.24782608,0.104347825,0.4869565
1400,14,0.20800781,0.19335938,0.16992188,0.42871094
1500,15,0.21010101,0.21717171,0.12020202,0.45252526
1600,16,0.21313131,0.2090909,0.12525253,0.45252526
1700,17,0.23762377,0.1940594,0.12475248,0.44356436
1800,18,0.23828125,0.203125,0.12988281,0.42871094
