train_step,log_step_index,expert_0,expert_1,expert_2,expert_3
0,0,0.0,0.0,1.0,0.0
100,1,0.51083237,0.02736602,0.4355758,0.02622577
200,2,0.8220183,0.03119266,0.08623853,0.06055046
300,3,0.84210527,0.041353382,0.060150377,0.05639098
400,4,0.85171103,0.045627378,0.047528517,0.05513308
500,5,0.8280961,0.03327172,0.072088726,0.06654344
600,6,0.8549618,0.03816794,0.07633588,0.030534351
700,7,0.8468809,0.034026466,0.079395086,0.039697543
800,8,0.8389513,0.033707865,0.08239701,0.04494382
900,9,0.8468809,0.04347826,0.09073724,0.018903593
1000,10,0.8665377,0.04255319,0.07543521,0.015473888
1100,11,0.8565965,0.030592734,0.08413002,0.028680688
1200,12,0.8484849,0.030303031,0.08712121,0.03409091
1300,13,0.79432625,0.04255319,0.14184397,0.021276595
1400,14,0.85823756,0.022988506,0.08237548,0.036398467
1500,15,0.85171103,0.032319393,0.08555133,0.03041825
1600,16,0.8549618,0.041984733,0.085877866,0.017175572
1700,17,0.8648649,0.027027028,0.086872585,0.021235522
1800,18,0.86821705,0.036821704,0.07170542,0.023255814
