train_step,log_step_index,expert_0,expert_1,expert_2,expert_3,expert_4,expert_5,expert_6,expert_7
0,0,0.002617801,0.31937173,0.19109948,0.0,0.083769634,0.33507854,0.034031413,0.034031413
100,1,0.22898032,0.05903399,0.22898032,0.07155635,0.22898032,0.1252236,0.04472272,0.012522361
200,2,0.21805792,0.078364566,0.21805792,0.06473595,0.21805792,0.14310052,0.042589437,0.017035775
300,3,0.24758221,0.030947777,0.24758221,0.032882012,0.24758221,0.13152805,0.027079303,0.034816246
400,4,0.24105461,0.020715632,0.24105461,0.050847456,0.24105461,0.13747646,0.04708098,0.020715632
500,5,0.21222411,0.033955857,0.21731749,0.057724956,0.21731749,0.21731749,0.028862478,0.015280136
600,6,0.075,0.033333335,0.26666668,0.05,0.26666668,0.26666668,0.033333335,0.008333334
700,7,0.1462585,0.0867347,0.21768707,0.052721087,0.21768707,0.2159864,0.04931973,0.013605442
800,8,0.13527398,0.08561644,0.21917808,0.049657535,0.21917808,0.21917808,0.03938356,0.032534245
900,9,0.17894737,0.07368421,0.22456141,0.0877193,0.22456141,0.14035088,0.047368422,0.022807017
1000,10,0.13480885,0.064386316,0.25754526,0.072434604,0.25754526,0.16297787,0.036217302,0.014084507
1100,11,0.227758,0.046263345,0.227758,0.06049822,0.18683274,0.19928825,0.037366547,0.014234875
1200,12,0.19080068,0.05451448,0.21805792,0.051107325,0.21805792,0.18398637,0.069846675,0.01362862
1300,13,0.1779661,0.016949153,0.27118644,0.06779661,0.27118644,0.15254237,0.025423728,0.016949153
1400,14,0.20404412,0.053308822,0.23529412,0.04963235,0.23529412,0.17830883,0.03492647,0.009191177
1500,15,0.21691176,0.03860294,0.23529412,0.05882353,0.23529412,0.1764706,0.03125,0.007352941
1600,16,0.20550458,0.03853211,0.23486239,0.06788991,0.23486239,0.16697247,0.044036698,0.0073394496
1700,17,0.20825852,0.05206463,0.22980252,0.062836625,0.22980252,0.18491921,0.021543985,0.010771993
1800,18,0.21658206,0.047377326,0.21658206,0.07445008,0.21658206,0.18104906,0.03891709,0.008460237
