train_step,log_step_index,expert_0,expert_1,expert_2,expert_3,expert_4,expert_5,expert_6,expert_7
0,0,0.13892908,0.1519537,0.13314037,0.095513746,0.18523878,0.060781475,0.18523878,0.04920405
100,1,0.16712329,0.17534247,0.05890411,0.17534247,0.043835618,0.052054796,0.1520548,0.17534247
200,2,0.14670256,0.17227456,0.060565274,0.17227456,0.055181697,0.04845222,0.17227456,0.17227456
300,3,0.17603551,0.18934911,0.022189349,0.18786982,0.042899407,0.041420117,0.15088758,0.18934911
400,4,0.18991098,0.18991098,0.007418398,0.18991098,0.040059347,0.020771513,0.17210683,0.18991098
500,5,0.17507887,0.20189275,0.023659306,0.20189275,0.03785489,0.009463723,0.14826499,0.20189275
600,6,0.19875777,0.19875777,0.03726708,0.19875777,0.031055901,0.0124223605,0.124223605,0.19875777
700,7,0.17582418,0.17582418,0.043956045,0.17582418,0.043956045,0.032967035,0.17582418,0.17582418
800,8,0.17486338,0.17486338,0.04644809,0.17486338,0.04781421,0.039617486,0.16666667,0.17486338
900,9,0.17582418,0.17582418,0.041208792,0.17582418,0.041208792,0.03846154,0.17582418,0.17582418
1000,10,0.18851252,0.18851252,0.020618556,0.18851252,0.041237112,0.026509574,0.15758468,0.18851252
1100,11,0.18285714,0.18285714,0.032857142,0.18285714,0.034285713,0.018571429,0.18285714,0.18285714
1200,12,0.17534247,0.17534247,0.039726026,0.16986302,0.057534248,0.031506848,0.17534247,0.17534247
1300,13,0.1904762,0.1904762,0.041666668,0.1904762,0.035714287,0.005952381,0.15476191,0.1904762
1400,14,0.18002813,0.18002813,0.03797468,0.18002813,0.030942334,0.030942334,0.18002813,0.18002813
1500,15,0.19512194,0.19512194,0.015243903,0.16158536,0.035060976,0.018292682,0.18445122,0.19512194
1600,16,0.18417266,0.18417266,0.021582734,0.17410073,0.037410073,0.030215828,0.18417266,0.18417266
1700,17,0.18181819,0.18181819,0.019886363,0.18181819,0.039772727,0.03125,0.18181819,0.18181819
1800,18,0.18233618,0.18233618,0.02991453,0.16096866,0.04131054,0.03846154,0.18233618,0.18233618
