train_step,log_step_index,expert_0,expert_1,expert_2,expert_3,expert_4,expert_5,expert_6,expert_7
0,0,0.0,0.09698997,0.0,0.0,0.3846154,0.080267556,0.42809364,0.0100334445
100,1,0.03982301,0.030973451,0.119469024,0.061946902,0.0044247787,0.044247787,0.5663717,0.13274336
200,2,0.02283105,0.06392694,0.1324201,0.06849315,0.02739726,0.05022831,0.58447486,0.05022831
300,3,0.041284405,0.041284405,0.110091746,0.08256881,0.0091743115,0.04587156,0.58715594,0.08256881
400,4,0.041860465,0.027906977,0.11162791,0.074418604,0.013953488,0.046511628,0.59534883,0.0883721
500,5,0.022421524,0.01793722,0.1748879,0.076233186,0.004484305,0.022421524,0.57399106,0.10762332
600,6,0.05263158,0.05263158,0.15789473,0.07017544,0.01754386,0.0,0.5614035,0.0877193
700,7,0.01793722,0.031390134,0.17040358,0.06278027,0.013452915,0.044843048,0.57399106,0.08520179
800,8,0.013043478,0.017391304,0.19130434,0.073913045,0.008695652,0.04347826,0.5565217,0.09565217
900,9,0.018099548,0.022624435,0.18552037,0.06787331,0.009049774,0.049773756,0.57918555,0.06787331
1000,10,0.02283105,0.02283105,0.15981735,0.05936073,0.00913242,0.02739726,0.58447486,0.11415525
1100,11,0.014084507,0.014084507,0.18309858,0.061032865,0.014084507,0.02347418,0.600939,0.089201875
1200,12,0.026548672,0.022123894,0.16371681,0.06637168,0.0044247787,0.026548672,0.5663717,0.123893805
1300,13,0.05357143,0.0,0.125,0.071428575,0.017857144,0.035714287,0.5714286,0.125
1400,14,0.01369863,0.01826484,0.20091324,0.05936073,0.00456621,0.01826484,0.58447486,0.10045662
1500,15,0.026548672,0.013274336,0.22123894,0.061946902,0.0088495575,0.0,0.5663717,0.10176991
1600,16,0.036363635,0.009090909,0.17272727,0.06363636,0.0,0.013636364,0.58181816,0.122727275
1700,17,0.027906977,0.018604651,0.13953489,0.074418604,0.013953488,0.013953488,0.59534883,0.11627907
1800,18,0.024038462,0.014423077,0.15865384,0.07692308,0.0,0.01923077,0.61538464,0.09134615
